id,youtube_url,title,caption,synopsis,release_date,duration,language,country,thumbnail_url
nHJoUSqGiw4,https://www.youtube.com/watch?v=nHJoUSqGiw4,CAN'T LET YOU GO,A traumatized man tries to convince his girlfriend to keep their unborn baby.,"George is happily making a meal, getting ready for his girlfriend Sara to come over. But when Sara arrives, she has some startling news: she's unexpectedly pregnant.
George is thrilled, and he immediately wants to keep the baby and start a family with Sara. But Sara is torn -- she has a promising career as a dancer, as well as other hopes and dreams. George tries to convince Sara to keep the baby, sharing his vision of a loving family, but the discussion unearths some darker truths about the relationship -- and George himself.",2023-10-24,947.0,English,USA,assets/thumbnails/nHJoUSqGiw4.webp
nOQsVVzXXro,https://www.youtube.com/watch?v=nOQsVVzXXro,MAN OF THE HARVEST,Two young boys are threatened by an act of violence at school.,"Owen and Kevin are two young teens and best friends who have a brotherly bond. Both sensitive and artistic, they love exploring nature, hanging out, talking, playing music and writing.
They're both just beginning to delve into the beauty and wonder of the world around them as budding creative souls and explorers. But when an active shooter enters their school one afternoon, that lovely, fragile world and the power of their friendship is threatened.",2023-09-08,893.0,English,USA,assets/thumbnails/nOQsVVzXXro.webp
nQ8oeFV79VA,https://www.youtube.com/watch?v=nQ8oeFV79VA,DEVIANT,A sexually conflicted teenager escapes electroshock therapy and finds faith and acceptance.,"In the early 1960s, Marcel is a sexually-conflicted teenager whose desires are discovered by his mother. Keen to ""cure"" him of his ailment, she puts him in electrotherapeutic conversion therapy. But the therapy is tortuous and brutal, leaving Marcel shell-shocked and stunned. With nowhere left to turn, he finds sanctuary and solace where he least expects it.",2020-04-20,627.0,English,USA,assets/thumbnails/nQ8oeFV79VA.webp
nZAVCg3wtrM,https://www.youtube.com/watch?v=nZAVCg3wtrM,TIME OUT,A couple pretends to meet as their younger selves to determine their future together.,"Long-term couple Natasha and Kevin are spending time traveling in Italy. Natasha is working in Europe and Kevin is visiting; both are trying to figure out what their future is together.
As they make their way through Milan, the couple decides to play a game where they ""meet"" as their younger selves. It's a charming conceit that allows them to share their histories, hopes and dreams together. But as their pretend ages catch up to their current ones, it also draws them closer to truths they may not be ready to face quite yet.",2020-01-30,609.0,English,USA,assets/thumbnails/nZAVCg3wtrM.webp
n_Ia9tMGvzg,https://www.youtube.com/watch?v=n_Ia9tMGvzg,THE DOG THIEF,"A man steals dogs, then returns them for the reward money.","Adam is an artist who has hit hard times, with bills piling up, his art patron passing away and his artistry hitting a mental block. Desperate to make some money, he tries to pick up some shifts at a restaurant and considers becoming an art model.
But then he hits upon an ingenuous, even more lucrative scheme: he steals people's dogs and returns them for the reward money. Soon his scheme gets momentum, and Adam is flush with cash. But eventually, his conscience catches up with him, and when he's faced with a dog whose owner doesn't seem to want him back, he thinks better of his scheme -- only for life to catch up with him.",2023-09-18,542.0,English,USA,assets/thumbnails/n_Ia9tMGvzg.webp
ncinz_9qCuE,https://www.youtube.com/watch?v=ncinz_9qCuE,PROXY,"A young boy lives and works at a motel with his parents. When a seemingly sick girl and her mother come through, he becomes fascinated and tries to befriend the girl.","Russ lives and works at a roadside motel, which is run by his parents. It's a quiet life, but when a sick girl named Beverly arrives, along with her mother, Russ becomes fascinated by the pair.
He befriends the girl, but Beverly's Mom intervenes. Russ tried to keep his connection to Beverly going, but their secret friendship only leads to heartbreak, in a way he never expected.",2018-10-01,838.0,English,USA,assets/thumbnails/ncinz_9qCuE.webp
nhHK1gjezUo,https://www.youtube.com/watch?v=nhHK1gjezUo,CRUTCH-TAP,A young man invents a new dance to preserve the memory of his deceased brother.,"Chas lost his brother Solomon years ago. The pair of siblings once dreamed of becoming tap dancers. They'd tape beer cans to the balls of their feet to make tap shoes and pretend to be performers like the Three Stooges. But when Solomon died, Chas shut down emotionally but continued dancing in honor of his brother.
Now Chas has created a new type of tap, attaching an old pair of tap shoes to crutches, creating the effect of a dance duet with one performer. After working on this style of ""crutch-tap"" for some time, he is ready to perform live for the first time and honor the memory of his brother, keeping the promises they made to one another when they were both alive.",2023-06-18,448.0,English,USA,assets/thumbnails/nhHK1gjezUo.webp
nmi_jSd_HXE,https://www.youtube.com/watch?v=nmi_jSd_HXE,SECOND TEAM,A scorned stand-in actor for a hit TV show distorts the script to berate her co-star.,"Jackie and Molly are a couple who have just broken up. They also work together as stand-ins on a sitcom, serving as the lead actors' substitutes on set when they go on break. Despite their breakup, Jackie and Molly both strive to remain professionals in their work despite the drama between them.
But as the shooting day wears on, they find it harder to maintain their facade of civility. As the cast and crew look on, Jackie and Molly run the lines of the script, but each story beat is laced with their increasing tension -- until it erupts into an outright brawl that brings all emotion to the surface.",2023-01-13,635.0,English,USA,assets/thumbnails/nmi_jSd_HXE.webp
noVQXbM7P0w,https://www.youtube.com/watch?v=noVQXbM7P0w,LET ME ASSIST YOU,A man's A.I. assistant tries to take over as his fitness and wellness coach.,"Jason has just broken up with his girlfriend Natalie after she discovered he had a one-night stand. It's a devastating breakup, leaving Jason unmoored, depressed and feeling stuck in life.
Determined to turn things around, he leans on Athena, the A.I. assistant on his phone, to help him navigate and pick up the pieces of his broken life. He begins to work out more; he eats better; he meditates, all with the help of Athena, who begins to take a key role in his life as a de facto life coach and source of emotional support.",2023-08-18,520.0,English,USA,assets/thumbnails/noVQXbM7P0w.webp
nsoo2P4OzPs,https://www.youtube.com/watch?v=nsoo2P4OzPs,ZOO,Three misfits encounter a troubled man. Then it escalates beyond their control.,"Three wild misfits -- Amos, Slim and Santos -- are out on the town at night, drinking, smoking and causing a ruckus. Amos goes along with the antics and participates in the banter, but deep inside, he wants to escape his neighborhood.
When the trio stops at a shop late at night, their paths cross with Alec, a troubled off-duty cop with his own private problems. When the shop closes, Amos asks Alec for rolling papers -- only for the incident to lead to a misunderstanding that escalates to the point of no return.",2021-07-10,701.0,English,USA,assets/thumbnails/nsoo2P4OzPs.webp
oGltuTU4qmU,https://www.youtube.com/watch?v=oGltuTU4qmU,HOW TO MEAL PREP DURING A FAMINE,A young woman must rely on others to survive a global famine.,"The world is in crisis: a global famine has affected people everywhere, leading to the collapse of society. Kate is a young woman on her own, broadcasting videos in the hopes of finding more information, reaching more people and finding help.
Things become desperate, with Kate's vitals slowing down to dangerous levels. But then at her lowest point, Kate finds a way, learning to rely on others to survive.",2024-01-28,646.0,English,USA,assets/thumbnails/oGltuTU4qmU.webp
oNZ77o9c4a8,https://www.youtube.com/watch?v=oNZ77o9c4a8,GYPSY'S KISS,An elderly woman goes to her late husband's grave and reasserts her independence.,"On the fifth anniversary of her husband Fred's death, a widow named Judith makes her way across her town. Usually accompanied by her son, she makes the trip alone, taking in the sights and sounds around her as she gets across town.
She watches other couples and families as she walks through a street market to buy flowers, and then runs into an old friend, who offers her comfort for her loss. She makes a stop at a restaurant for a bite to eat, where she's recognized by the owner, who was friends with Fred. Then she stops at a church, listening to a homily about marriage. When she finally arrives at Fred's grave, she is finally able to face the feelings she's held onto all this time.",2022-11-03,527.0,English,USA,assets/thumbnails/oNZ77o9c4a8.webp
oSXEudmUoGM,https://www.youtube.com/watch?v=oSXEudmUoGM,RIDE OR DIE,Two friends make a doomsday escape plan... and it's not a good one.,"The apocalypse has hit L.A., and Zeke and Christine have a perfect plan, complete with car loaded with provisions. But then their friend Kristin shows up before they can escape the hills, upending the execution of what turns out to be a pretty lousy plan.",2019-02-16,843.0,English,USA,assets/thumbnails/oSXEudmUoGM.webp
oXvN_0pugS0,https://www.youtube.com/watch?v=oXvN_0pugS0,EL ASTRONAUTA,A man with dementia tries to become an astronaut for a heartbreaking reason.,"Beto has returned to the remote, desolate family home, where his father, Alfredo, lives alone. Alfredo has fallen into dementia, and Beto is taking him to a home in the city, where he can be cared for properly. Beto finds his home in disarray and his father further deep in the illusion that he must become an astronaut, so he can reach the moon to say goodbye to his late wife Elena, who is waiting for him there.
Beto -- modern, sophisticated and well-off -- is saddened by his father's deteriorated state and can't understand why his father persists in his delusion. But by spending time together, Beto begins to reconnect to his past, his family and, most importantly, his father himself. And when he does, he realizes the perfect way to help his father say goodbye to his old home to move on to the next.",2023-06-15,1135.0,English,USA,assets/thumbnails/oXvN_0pugS0.webp
oZeul9OdEVk,https://www.youtube.com/watch?v=oZeul9OdEVk,"ACCIDENT, MD",A man goes to a small town to record people's views on America's health care crisis.,"Accident, MD, is a town like many others in the U.S., full of people with different politics, experiences and lifestyles. But like many other people in America, they are also grappling with the impact of a precarious health care system on their lives. They have different ideas about why it's a problem, about who's responsible and how to fix it. But they do all seem to agree on one thing: the system is broken.",2021-07-15,1185.0,English,USA,assets/thumbnails/oZeul9OdEVk.webp
odCE-zatEcE,https://www.youtube.com/watch?v=odCE-zatEcE,THE PLUNGE,A woman wants to experiment with toys in the bedroom. Her boyfriend reluctantly agrees.,"Emily and Jay are a new couple that share a night of passion. Capitalizing on that chemistry, Emily tells Jay that she wants to experiment with some ""toys"" with him. Jay is weary, but scared of losing a woman he has a connection with, he agrees.
Telling Emily he's game, they first make a mortifying trip to a pharmacy to load up on supplies. And then the experiment itself goes awry, one indignity after another piles up. But the chaos gives the potential couple the opening to confess their intentions to one another, and perhaps take the next stage of a romance.",2021-02-12,594.0,English,USA,assets/thumbnails/odCE-zatEcE.webp
oeQ8knAi99Q,https://www.youtube.com/watch?v=oeQ8knAi99Q,TOXIC,A man gives a woman a ride to a party. But the evening falls short of his expectations.,"Darren has agreed to give Irene a ride to a birthday party they're attending together. The two met earlier at another birthday party, but Irene doesn't remember him. Darren, though, seems to have a crush on Irene and is excited to have an opportunity to talk to her more.
But as the conversation progresses, Irene subtly fends off Darren's attempts to insinuate himself with her. Their interaction is tense as Darren lashes out, but Irene quickly leaves Darren behind at the bar. Seething from his rejection, Darren attempts to connect with other women, but a small but biting series of rebuffs pushes him to the brink.",2021-01-13,849.0,English,USA,assets/thumbnails/oeQ8knAi99Q.webp
of3JMMRuSTI,https://www.youtube.com/watch?v=of3JMMRuSTI,DIVISION AVE.,A Mexican cleaning lady befriends a Jewish woman who fights for her justice.,"Fernanda is a young Latina mother hired to clean the apartment of a Hasidic woman in Brooklyn, to prepare it for Passover. Divides exist between the two women -- there are cultural differences, as well as language gaps -- and there is also a lack of trust, particularly when it comes to money.
Fernanda says she's not being paid by Michael, the ultra-Orthodox man who gets her work in his community, but keeps coming anyway in hopes of getting what's owed her, which she sends to her family in Mexico. Nechama pays Fernanda from her own funds to tide her over, an act of kindness that bridges the gap between the two.
The two women form an unlikely bond, especially since the housecleaning puts them in close proximity with one another. But when the two women confront Michael about the money Fernanda -- and the other immigrant women who work for him -- is owed, they come away with mutual respect and appreciation.",2020-06-26,880.0,English,USA,assets/thumbnails/of3JMMRuSTI.webp
p-NieShIpI0,https://www.youtube.com/watch?v=p-NieShIpI0,TO BE SAVED,Two brothers have a brutally honest talk about depression.,"Derek has returned to his home after recovering from the attempt he made to end his life while suffering from deep depression. His brother Vinny is there to meet him after Derek is dropped off, bringing him groceries and trying to help him settle back in.
The homecoming is deeply uncomfortable, considering the circumstances. And though Derek has a hard time hearing it, the two brothers are forced to have a brutally honest and gut-wrenching conversation about the devastating effects of depression on both brothers' lives.",2023-09-05,736.0,English,USA,assets/thumbnails/p-NieShIpI0.webp
p5R620TmWq4,https://www.youtube.com/watch?v=p5R620TmWq4,LADY LIBERTY,An aspiring comedian embraces her queerness to find her creative voice.,"Shea is a young aspiring comedian who lives in New York, hoping to make her mark and also working as an assistant for Tommy Danes, an established actor, comedian and celebrity. She lives in a small, cramped apartment with a roommate and she's dating a woman named Margo -- though that relationship seems to be on its way out.
On the verge of a big night for Shea as a standup, she and Margo have a conversation that questions their relationship. Then she drops by the set of her boss, played by SNL alum and actor/comedian Jason Sudeikis in a terrific cameo, and then heads to her own set. But somewhere along the way, she turns her uncertainty into opportunities for personal bravery and embraces the possibilities of her life.",2020-12-16,1544.0,English,USA,assets/thumbnails/p5R620TmWq4.webp
pRKDNWXOEXM,https://www.youtube.com/watch?v=pRKDNWXOEXM,VOICES,A couple overhears a violent fight next door -- and must decide whether to get involved.,"Tara and Drew are moving into their new home, but as they bring and sort out their boxes, they are disturbed by the sounds of their neighbors fighting next door. At first, they debate whether or not they should intervene or call the police.
When the fight turns violent, they decide to go next door. But what they discover is even wilder, and more revealing, than they initially thought.",2024-02-28,659.0,English,USA,assets/thumbnails/pRKDNWXOEXM.webp
pRrzh1SIpPw,https://www.youtube.com/watch?v=pRrzh1SIpPw,FLICKER,A young man struggles to readjust to his life after an unprovoked assault.,"Danny is out at a club having a night out: talking to girls, dancing, drinking. But amid his blithe enjoyment, he is attacked in the restroom.
The attack is swift but brutal, leaving Danny with visible injuries and a deep feeling of unsettledness. Life continues, and his friends brush the attack off as the night's collateral damage, even chuffing him about his wounds. Danny himself carries on as if the attack hasn't affected him. But deep within himself, the reality is much different.",2022-11-30,1238.0,English,USA,assets/thumbnails/pRrzh1SIpPw.webp
pSA1jZaYHuI,https://www.youtube.com/watch?v=pSA1jZaYHuI,SAM AND SOPHIE,A lonely young man and a woman with marriage problems drink beers at the a park -- and form an unlikely friendship.,"Awkward, young and slightly hapless, Sam has just been fired from his job. His boss, fed up with his lack of initiative, has given him the boot. Sam enjoys making paintings but keeps his work to himself, and he's not sure what to do next.
Across town, Sophie has just discovered her husband Richard has been cheating on her. Distraught and unhappy after a conversation with her spouse, she leaves the house for a walk and then encounters Sam sitting in a park. They strike up a conversation, forging a strange bond that makes them feel less lonely and helps them move forward.",2024-03-01,907.0,English,USA,assets/thumbnails/pSA1jZaYHuI.webp
pV3ZKbzBSQQ,https://www.youtube.com/watch?v=pV3ZKbzBSQQ,TRUE STORY: I FEEL,A Black therapist tries to get a violent patient to reveal his true feelings.,"Davis is seeing his therapist Dr. Stone, who scribbles in his notebook during the entire session. He starts talking about a recent incident in his life, but the therapist wants him to express his feelings instead of judging other people.
But then the session takes a tense turn, as Davis makes a seeming joke about self-harm that sends up red flags for Dr. Stone. But as Davis continues to talk about a racially charged incident he experienced as a Black man and emotions begin to run high, the lines between therapist-client begins to blur into a more complex yet compassionate relationship.",2023-08-17,794.0,English,USA,assets/thumbnails/pV3ZKbzBSQQ.webp
pWHj7OMS5Ow,https://www.youtube.com/watch?v=pWHj7OMS5Ow,IN TRAINING,A couple finally hooks up -- but it doesn't go as planned.,"Trina and Nate are finally hooking up, and though they haven't known one another for long, they have a spark that's been growing since Trina's been frequenting Nate's bar for some time. But the hook-up doesn't go quite as planned -- Nate is put off by Trina's unconventional living quarters in a large warehouse, and she's put off by his touchy-feeling parlance.
Trina also ends up passing out drunk, though not before she reveals to Nate the truth: she's a trainee operative for a spy organization angling for world domination. But that indiscretion comes back to haunt Trina, who now has to face the consequences of her own sloppy mistakes -- and perhaps also her feelings for Nate.",2023-05-15,720.0,English,USA,assets/thumbnails/pWHj7OMS5Ow.webp
pkzhCNkRS9U,https://www.youtube.com/watch?v=pkzhCNkRS9U,THE ELECTRO-ROCKER,An outcast teenager meets an '80s-style heavy metal rocker made of electricity.,"Jamie is a teenager who doesn’t fit in at his school. No one is into the heavy metal music that he loves, and though he plays bass, he’s too shy to play music with the intimidatingly cool band at his school. And he can’t summon up the courage to talk to his crush, much less ask her out.
But then Jamie’s phone gets zapped as part of a freak electrical accident during a storm, and as the electricity combines with the music on his device, it creates a new ""friend"" for Jamie: an 80s-style metal rocker made of electricity who follows him around, singing inspiring songs tailored just for him. With the Electro-Rocker’s help, Jamie finds himself taking more risks and changing his life, though not without some new challenges to face.",2024-02-14,1041.0,English,USA,assets/thumbnails/pkzhCNkRS9U.webp
qA6PycYrraM,https://www.youtube.com/watch?v=qA6PycYrraM,IF YOU FALL,A young girl learns to ride a bicycle as she faces unfamiliar parental roles at home.,"Eight-year-old Lila is learning how to ride her bicycle, but it isn't easy. She needs her beloved Baba to help her, and while he lets go, she still insists he hold onto the bike to help.",2019-03-31,372.0,English,USA,assets/thumbnails/qA6PycYrraM.webp
qCUVaf3chSk,https://www.youtube.com/watch?v=qCUVaf3chSk,BORING BARRY AND HIS IMAGINARY FRIEND,A depressed man breaks up with his imaginary friend.,"Barry is stuck in life. He's an aspiring comedian, but he can't quite summon the courage and energy to get up on stage during an open mic and do a set. Stuck in a job he hates and with no friends, he's depressed and doesn't want to do much of anything at all.
Barry has an imaginary friend, one who often goads or wheedles Barry in his attempt to get him moving forward. Sick of his imaginary friend's interference, Barry fires him -- but discovers that there's no buffer anymore between himself and his difficult emotions.",2023-11-21,838.0,English,USA,assets/thumbnails/qCUVaf3chSk.webp
qEaoaRpRRzo,https://www.youtube.com/watch?v=qEaoaRpRRzo,AFTER THE RAIN,A loyal dog helps his master turn sheep's wool into clouds.,"A shepherd lives alone in a secluded valley, accompanied only by his flock of sheep and his loyal dog. The shepherd has a remarkable ability: he shears the sheep and creates clouds with the wool, which rain upon the valley, keeping it verdant and fruitful with plants and nature.
But when the shepherd passes away, the valley begins to become barren, and the sheep are in desperate need of shearing. The dog must find a way to continue the shepherd's work -- or risk the decimation of his home.",2020-01-18,535.0,English,USA,assets/thumbnails/qEaoaRpRRzo.webp
qIige41_h1Q,https://www.youtube.com/watch?v=qIige41_h1Q,THE SHABBOS GOY,An Orthodox Jew tries to find someone to turn off an adult toy gone rogue.,"Hannah is a devout Orthodox Jew, who observes the tenets and practices of her religion, including abstaining from electronics of almost any kind on the Sabbath.
She's also a modern woman who lives in Los Angeles, the most modernist of American cities. So when a certain device of hers won't turn off, she sets out to find someone who can turn it off without violating her religion -- a ""shabbos goy"" outside the faith who can perform certain types of work for Jews who can't partake on the Sabbath.",2020-07-17,421.0,English,USA,assets/thumbnails/qIige41_h1Q.webp
qUW4bug9l6Y,https://www.youtube.com/watch?v=qUW4bug9l6Y,GRIFFICA,A man suspects his coffee-loving boyfriend is a demon.,"Robbie has met a seemingly perfect partner, embarking on a relationship and creating a home together. Gavin is handsome, fit, and mindful -- the embodiment of the ""highvibes"" lifestyle in many ways. He's also sweet, a good listener, and a fantastic lover, and to top it all off, he brews a perfect cup of coffee, even taking the time to brew it from a rare bean. Gavin is perfect in almost every way.
But soon that perfection feels too good to be true, pushing Robbie to question the relationship and making him feel inadequate next to such a paragon of virtue. He begins to wonder if Gavin is even human. In fact, he begins wondering if his perfect mate is actually... a demon.",2023-02-05,690.0,English,USA,assets/thumbnails/qUW4bug9l6Y.webp
qWOHKE6di44,https://www.youtube.com/watch?v=qWOHKE6di44,THE BEST OF INTENTIONS,A vengeful father suspects his disabled daughter has been sexually abused.,"Kjell is father to a mentally disabled daughter, who lives at an assisted care facility. He begins to suspect that her attendant Jocke is sexually abusing her. Jocke immediately notices Kjell's hostility and suspicion, which makes their interactions tense and disquieting. Things come to a head in a furious confrontation, leading to chilling consequences that will haunt the characters and viewers.",2019-06-25,820.0,English,USA,assets/thumbnails/qWOHKE6di44.webp
qZTmp0d_Y9I,https://www.youtube.com/watch?v=qZTmp0d_Y9I,REMEDIAL,A grieving British boy relocates to Texas -- and starts to act out.,"Will is a young boy from England who has relocated with his mother to his uncle's home in Texas after a terrible personal loss. But the move has been a challenging adjustment, and Will is having a hard time at his school. His attention wanders; he can't complete his work. And his teacher is concerned.
The pressure is getting to Will, and he doesn't quite fit in with the other students, with his different accent. Despite an understanding teacher, soon Will begins to act out in other ways, as his grief over his father's death remains unprocessed and threatens his educational future.",2023-08-31,1211.0,English,USA,assets/thumbnails/qZTmp0d_Y9I.webp
qnTQBhCm7TE,https://www.youtube.com/watch?v=qnTQBhCm7TE,TIL WE MEET AGAIN,A widow gets to reconnect with her husband -- but at a personal cost.,"A widow has become painfully lonely since the death of her husband. Looking for relief from her pain, she signs up for Infinite Horizons, a service that uses VR that will let her see her husband again.
The service is expensive, but the widow signs up after an intoxicating trial. But she soon discovers the limitations of the service and must say goodbye to her husband all over again.",2023-06-10,363.0,English,USA,assets/thumbnails/qnTQBhCm7TE.webp
qyk7maFYvfc,https://www.youtube.com/watch?v=qyk7maFYvfc,CHUBBY CAN KILL,An overweight video clerk emulates his favorite movie heroes to stop gangsters.,"Wing is an overweight video store clerk who is floundering in life. Stuck in a dead-end job, with no romantic prospects that take him seriously, he's also persecuted by local gangsters, who shake him down at his work in front of his co-worker.
Fed up with everything, Wing decided to emulate the heroes of his favorite Hong Kong action movies to challenge the gangsters. But real life doesn't go exactly as it does in the movies, in more ways than one.",2022-12-11,1193.0,English,USA,assets/thumbnails/qyk7maFYvfc.webp
qzoFQQtGH0k,https://www.youtube.com/watch?v=qzoFQQtGH0k,FACE DOWN IN THE BACK OF A CAR,A deadbeat is thrown in the back of a car and sped into the night.,"Giggsy is just minding his business when he's kidnapped and thrown in the back of a car. His captors are Kieran and Liam, as well as Liam's tagalong friend Wayne, who is being brought along for his very first crime experience.
The gangsters' directive is to shake down Giggsy, who owes Liam money. But finding a remote enough location to accomplish this proves unexpectedly difficult, as mundane reality gets in the way.",2022-11-07,477.0,English,USA,assets/thumbnails/qzoFQQtGH0k.webp
r-uaMwf8i10,https://www.youtube.com/watch?v=r-uaMwf8i10,THE OLD YOUNG CROW,An Iranian boy befriends an old Japanese woman at a graveyard in Tokyo.,"When Mehrdad was a young Iranian boy living in Japan, he befriended an old woman named Chiyo. Both of them were visiting plots in a graveyard: Mehrdad would sit and draw in his sketchbook during lunch and after school, fostering his considerable talent for art. Both found solace, comfort and understanding in their friendship with one another, despite their differences in cultures and ages.
But one day, Chiyo disappeared, leaving her young friend confused and sad. Years later, Mehrdad -- now an older man himself -- goes through his old sketchbook, remembering his friend and trying to piece together the mystery of her disappearance.",2024-02-05,716.0,English,USA,assets/thumbnails/r-uaMwf8i10.webp
r1ZqkjhNsgI,https://www.youtube.com/watch?v=r1ZqkjhNsgI,BLOOD BIKERS,Meet the group of unsung heroes who save lives on their motorcycles.,"They don't look like typical riders, with a penchant for leather and intimidatingly tough-looking motorcycles. But these riders are part of a unique ""gang"" of sorts: they're an unknown but essential group of volunteers for England's National Health Service.
As part of their work, they carry much needed medical supplies -- blood, vital organs and even baby's milk -- around the U.K., saving the NHS money and time and being unsung heroes in the process.",2019-08-17,572.0,English,USA,assets/thumbnails/r1ZqkjhNsgI.webp
r36WmuS6GA0,https://www.youtube.com/watch?v=r36WmuS6GA0,LONG TERM DELIVERY,"In an elite division of the United States Postal Service, Agent 4505 will stop at nothing to deliver a 10 year old Christmas present.","Agent 4505 works for the U.S. government in a secret division of the U.S. Postal Service. His job is to deliver lost and forgotten parcels to their intended recipients.
He's tasked with delivering a 10-year-old package, but it proves more difficult than he imagined. But there's no telling to what lengths this dedicated agent will travel to get the job done.",2018-06-15,998.0,English,USA,assets/thumbnails/r36WmuS6GA0.webp
r5cMyOrA-ss,https://www.youtube.com/watch?v=r5cMyOrA-ss,HUMAN SUN,A spiritual teacher has a mental breakdown .,"A ""spiritual teacher"" and guru of sorts, Corey Forsythe pulls in large audiences, drawn to his teachings about meaning and inner peace. Charismatic, empathetic and a great showman, he's able to deliver a message of hope and deliverance to his followers.
But underneath the persona, Corey struggles  with his demons. Backstage he is edgy, angry and bitter. He has spent his whole life helping others, but he clearly can't help himself. Still the show must go on, and onstage he delivers the goods.
After one such performance, though, a young follower named Zach asks to meet him backstage. Faced with Zach's purity of intention and earnestness, Corey faces his own sense of hypocrisy, leading to an unexpectedly intense encounter.",2019-07-31,764.0,English,USA,assets/thumbnails/r5cMyOrA-ss.webp
rKzkrXx9u0c,https://www.youtube.com/watch?v=rKzkrXx9u0c,CELL,A prisoner wakes up in a cell to discover he's a test subject in a psychological experiment.,"A German soldier deserts from the army during World War II and is thrown into a strange underground cell in a mysterious Nazi prison. He wakes up to find himself sharing the cell with a female prisoner, who is helpless and scared.
The pair are forced to take part in a cruel psychological experiment in order to free themselves. But one final unseen obstacle stands in the way of freedom...",2019-02-12,597.0,English,USA,assets/thumbnails/rKzkrXx9u0c.webp
rSs72MZOg7k,https://www.youtube.com/watch?v=rSs72MZOg7k,BABYGIRL,A country music star tries to make a comeback after giving up her career for a family.,"Jess is a former country music star, who rose to fame as a young teen awhile ago. Now, she is a single mother and has decided to embark on a comeback after a 15-year hiatus after giving up her career for her family.
She's playing small bars and local events again and trying to make inroads within the industry. But starting over is harder than ever, especially trying to balance being a mom with her music aspirations -- and haunted by her past in more ways than one.",2020-05-11,1195.0,English,USA,assets/thumbnails/rSs72MZOg7k.webp
rThpDeTI-tA,https://www.youtube.com/watch?v=rThpDeTI-tA,GOOD NIGHT,A sound engineer takes a last-minute recording -- and the song deeply affects him.,"A sound engineer works late while trying to ignore texts from his wife wanting him home to help put his young son to bed. Though he's tired from the day, he accepts a last-minute session from a seemingly desperate-sounding woman, saying she must record a song that very night.
The woman has a difficult time getting going with a seemingly simple children's song, and it looks like the engineer is in for a long night. But when he discovers the story behind the woman's song and recording, it changes his life and perception forever.",2024-03-12,500.0,English,USA,assets/thumbnails/rThpDeTI-tA.webp
rVkhMxN8GYM,https://www.youtube.com/watch?v=rVkhMxN8GYM,REKINDLED,A woman gets a chance to rekindle romance with her high school boyfriend.,"Kate is a successful career woman, but after a string of failed relationships and a bunch of bad dates that go nowhere, she signs up for a magical Groupon that promises her the chance to rekindle a romance with the love of her life, her high school boyfriend.
But when she shows up to their date, her former flame is still 16, and Kate is forced to see their relationship for what it really was.",2019-10-08,811.0,English,USA,assets/thumbnails/rVkhMxN8GYM.webp
r_1VZ8RnPi0,https://www.youtube.com/watch?v=r_1VZ8RnPi0,LAMBING SEASON,A woman tracks down her long-lost father in Ireland while posing as a stranger.,"Bridget is an American woman traveling with her husband Patrick to Ireland. But this is no mere vacation: she's there to track down her long-lost father, though she doesn't want to reveal herself as his daughter right away.
But when she meets her dad on the farm where he lives and works, her plan to pose as a stranger becomes increasingly convoluted and seems unsuccessful at first. But despite the complications, nature forces her to realize she and her father have more of a connection than either could imagine.",2021-05-11,943.0,English,USA,assets/thumbnails/r_1VZ8RnPi0.webp
reOs-FFmETM,https://www.youtube.com/watch?v=reOs-FFmETM,PHOTO BOOTH,A couple takes pictures in a photo booth -- and starts to argue.,"A couple in 1970s London is taking pictures at a photo booth. It's not just an attempt to capture a moment for the pair, but a task they need to complete for their immigration application. Mina is preoccupied with making sure the photo is perfect, and she worries that Feras isn't taking it seriously, especially with Mina pregnant with their child.
As they try to get the picture right, their playful banter turns into bickering, and then a full-blown argument, which reveals the tension they face separately as non-white Londoners and the obstacles they face as a mixed-race couple. But it also reveals their loyalty, devotion and love for one another, and their promise as a couple and a family.",2023-11-11,468.0,English,USA,assets/thumbnails/reOs-FFmETM.webp
s-IbsoktQW4,https://www.youtube.com/watch?v=s-IbsoktQW4,IN THE WAKE,Two sisters get into a car crash. Now one must reckon with the other's death.,"In the wake of a horrible accident, Alice and her mother reckon with the death of Alice's sister Jess, which has left the family devastated. Their grief is complicated by the fact that Alice can't remember what happened leading up to the accident. But she feels a pervasive sense of guilt, especially because her mother is distant and cold at times.
But as Alice slowly goes about her recovery, shards of memory begin to come to the surface. As the pieces come together, it paints a picture that leads Alice to a devastating revelation.",2024-01-21,714.0,English,USA,assets/thumbnails/s-IbsoktQW4.webp
s60suGBdVCk,https://www.youtube.com/watch?v=s60suGBdVCk,IT'S A DOG,An insecure man argues with his girlfriend on whether he's bald or 'going bald'.,"A man and his girlfriend, Anna, are on their way to a funeral. But as the boyfriend gets ready, he develops anxiety about his thinning hair. Though Anna tries to assure him she thinks bald is ""cute,"" he is in denial about what's happening to him.
They argue over whether or not he's bald or ""going bald."" The argument spirals the man into insecurity, derailing their plans as the man frantically canvasses people on the street about his hair status, intent to prove once and for all that he's not bald.",2024-02-20,473.0,English,USA,assets/thumbnails/s60suGBdVCk.webp
